run_id,experiment_id,pattern,model,task_name,status,llm_calls,prompt_tokens,completion_tokens,planner_calls,executor_calls,duration_seconds,energy_kwh,pass_rate,timestamp,total_tokens,energy_joules,success,model_size_b,pattern_paper_name
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,kindergarten-garden,completed,8,8259,837,4,4,192.7088681,0.00244674,1,2026-05-25T04:43:40Z,9096,8808.264000000001,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,knapsack,completed,8,5716,3189,4,4,432.6675707,0.005481912,1,2026-05-25T04:43:40Z,8905,19734.8832,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,largest-series-product,completed,8,6866,1352,4,4,249.5718523,0.003167454,1,2026-05-25T04:43:40Z,8218,11402.8344,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,leap,completed,8,4607,1197,4,4,164.6933849,0.002092511,1,2026-05-25T04:43:40Z,5804,7533.0396,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,ledger,failed,8,8409,4470,4,4,900.0,0.0129809,0,2026-05-25T04:43:40Z,12879,46731.24,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,line-up,completed,9,8640,2784,4,5,429.0806419,0.005434668,1,2026-05-25T04:43:40Z,11424,19564.8048,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,linked-list,completed,8,9864,2640,4,4,591.8239499,0.007492892,1,2026-05-25T04:43:40Z,12504,26974.411200000002,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,list-ops,failed,8,5427,2333,4,4,900.0,0.00716498,0,2026-05-25T04:43:40Z,7760,25793.928,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,luhn,completed,8,7041,2269,4,4,403.9868628,0.005121092,1,2026-05-25T04:43:40Z,9310,18435.9312,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,markdown,failed,8,5877,2646,4,4,900.0,0.007051782,0,2026-05-25T04:43:40Z,8523,25386.415200000003,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,matching-brackets,completed,8,5033,3879,4,4,500.345448,0.006332846,1,2026-05-25T04:43:40Z,8912,22798.2456,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,matrix,completed,8,5478,1422,4,4,281.9049239,0.003574849,1,2026-05-25T04:43:40Z,6900,12869.456400000001,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,meetup,failed,8,9756,2319,4,4,900.0,0.011382426,0,2026-05-25T04:43:40Z,12075,40976.7336,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,minesweeper,failed,8,6370,1711,4,4,900.0,0.005396913,0,2026-05-25T04:43:40Z,8081,19428.8868,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,nth-prime,completed,8,5383,939,4,4,137.0997784,0.001749418,1,2026-05-25T04:43:40Z,6322,6297.9048,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,ocr-numbers,failed,8,8011,4248,4,4,900.0,0.012548405,0,2026-05-25T04:43:40Z,12259,45174.258,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,octal,failed,8,5468,1874,4,4,900.0,0.004737375,0,2026-05-25T04:43:40Z,7342,17054.55,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,paasio,failed,8,6047,2216,4,4,900.0,0.005836902,0,2026-05-25T04:43:40Z,8263,21012.8472,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,palindrome-products,failed,8,8403,2470,4,4,900.0,0.008145493,0,2026-05-25T04:43:40Z,10873,29323.7748,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,pangram,completed,8,4740,487,4,4,75.97071755,0.00097071,1,2026-05-25T04:43:40Z,5227,3494.556,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,pascals-triangle,failed,8,9228,1033,4,4,900.0,0.003702932,0,2026-05-25T04:43:40Z,10261,13330.555199999999,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,perfect-numbers,completed,8,7010,1670,4,4,240.0326357,0.003179547,1,2026-05-25T04:43:40Z,8680,11446.3692,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,phone-number,failed,10,19364,4514,4,6,900.0,0.01924266,0,2026-05-25T04:43:40Z,23878,69273.576,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,pig-latin,failed,8,6691,1807,4,4,900.0,0.005973625,0,2026-05-25T04:43:40Z,8498,21505.05,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,point-mutations,failed,8,5340,2360,4,4,900.0,0.00576172,0,2026-05-25T04:43:40Z,7700,20742.192,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,poker,failed,11,19317,7833,4,7,900.0,0.026169648,0,2026-05-25T04:43:40Z,27150,94210.7328,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,pov,failed,8,7815,2745,4,4,900.0,0.008374444,0,2026-05-25T04:43:40Z,10560,30147.9984,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,prime-factors,completed,8,4932,1092,4,4,150.4401584,0.001914547,1,2026-05-25T04:43:40Z,6024,6892.3692,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,protein-translation,completed,8,6106,3763,4,4,501.7615975,0.006353352,1,2026-05-25T04:43:40Z,9869,22872.067199999998,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,proverb,failed,8,5307,1063,4,4,900.0,0.003716698,0,2026-05-25T04:43:40Z,6370,13380.1128,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,pythagorean-triplet,failed,8,6089,2128,4,4,900.0,0.00584666,0,2026-05-25T04:43:40Z,8217,21047.976,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,queen-attack,failed,8,6837,1069,4,4,900.0,0.003294257,0,2026-05-25T04:43:40Z,7906,11859.325200000001,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,rail-fence-cipher,failed,8,7204,3300,4,4,900.0,0.009455,0,2026-05-25T04:43:40Z,10504,34038.0,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,raindrops,completed,8,6309,874,4,4,136.0237856,0.00173311,1,2026-05-25T04:43:40Z,7183,6239.196,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,rational-numbers,failed,8,8861,4559,4,4,900.0,0.015579407,0,2026-05-25T04:43:40Z,13420,56085.8652,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,react,failed,9,7271,3352,4,5,900.0,0.009900546,0,2026-05-25T04:43:40Z,10623,35641.965599999996,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,rectangles,failed,16,35741,6363,4,12,900.0,0.029461423,0,2026-05-25T04:43:40Z,42104,106061.1228,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,relative-distance,failed,8,9158,1337,4,4,900.0,0.009494327,0,2026-05-25T04:43:40Z,10495,34179.5772,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,resistor-color,completed,8,5468,1483,4,4,258.1248876,0.003273357,1,2026-05-25T04:43:40Z,6951,11784.085200000001,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,resistor-color-duo,completed,8,5477,1619,4,4,229.9947689,0.002917639,1,2026-05-25T04:43:40Z,7096,10503.5004,1,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,resistor-color-expert,failed,8,8792,2168,4,4,900.0,0.00708027,0,2026-05-25T04:43:40Z,10960,25488.971999999998,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,resistor-color-trio,failed,8,6899,1708,4,4,900.0,0.004422903,0,2026-05-25T04:43:40Z,8607,15922.450799999999,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,rest-api,failed,8,7254,2058,4,4,900.0,0.005679782,0,2026-05-25T04:43:40Z,9312,20447.215200000002,0,14,multiplan
20260524-121225--multiplan--qwen3_14b,20260524-121225--experiment,multiplan,qwen3:14b,reverse-string,completed,8,4237,1637,4,4,212.7984163,0.002700633,1,2026-05-25T04:43:40Z,5874,9722.2788,1,14,multiplan
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,accumulate,completed,3,3994,3207,0,3,49.92957473,0.000645307,1,2026-05-15T21:54:54Z,7201,2323.1052,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,acronym,completed,4,6311,17120,0,4,382.7377586,0.004396368,1,2026-05-15T21:54:54Z,23431,15826.9248,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,affine-cipher,failed,0,0,0,0,0,900.0,0.039313861,0,2026-05-15T21:54:54Z,0,141529.8996,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,all-your-base,failed,3,8085,13160,0,3,900.0,0.015562319,0,2026-05-15T21:54:54Z,21245,56024.3484,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,allergies,completed,3,5493,11042,0,3,172.005434,0.001988431,1,2026-05-15T21:54:54Z,16535,7158.351600000001,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,alphametics,failed,3,5828,15803,0,3,900.0,0.01597223,0,2026-05-15T21:54:54Z,21631,57500.028,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,anagram,completed,4,9278,14501,0,4,230.2166777,0.002652943,1,2026-05-15T21:54:54Z,23779,9550.5948,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,armstrong-numbers,completed,3,4688,7176,0,3,108.375632,0.001257977,1,2026-05-15T21:54:54Z,11864,4528.7172,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,atbash-cipher,failed,2,3334,11714,0,2,900.0,0.015226852,0,2026-05-15T21:54:54Z,15048,54816.6672,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,bank-account,completed,4,15042,13626,0,4,226.534127,0.002610447,1,2026-05-15T21:54:54Z,28668,9397.6092,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,beer-song,failed,2,15884,8881,0,2,900.0,0.015014991,0,2026-05-15T21:54:54Z,24765,54053.9676,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,binary,completed,3,6724,10464,0,3,186.696121,0.00215239,1,2026-05-15T21:54:54Z,17188,7748.604,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,binary-search,completed,3,8318,5985,0,3,93.49990702,0.001086827,1,2026-05-15T21:54:54Z,14303,3912.5772,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,binary-search-tree,completed,4,16322,19264,0,4,327.5131121,0.003766059,1,2026-05-15T21:54:54Z,35586,13557.8124,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,bob,completed,3,4957,13520,0,3,213.8687849,0.002462007,1,2026-05-15T21:54:54Z,18477,8863.2252,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,book-store,failed,0,0,0,0,0,900.0,0.039312127,0,2026-05-15T21:54:54Z,0,141523.65720000002,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,bottle-song,failed,3,5810,10368,0,3,900.0,0.014959539,0,2026-05-15T21:54:54Z,16178,53854.3404,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,bowling,failed,0,0,0,0,0,900.0,0.039319531,0,2026-05-15T21:54:54Z,0,141550.3116,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,camicia,failed,0,0,0,0,0,900.0,0.039313417,0,2026-05-15T21:54:54Z,0,141528.30120000002,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,change,failed,4,12827,10506,0,4,168.9317789,0.001958561,0,2026-05-15T21:54:54Z,23333,7050.819600000001,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,circular-buffer,failed,2,5917,8081,0,2,900.0,0.017436435,0,2026-05-15T21:54:54Z,13998,62771.166,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,clock,failed,4,25698,16807,0,4,437.7590415,0.005047046,0,2026-05-15T21:54:54Z,42505,18169.3656,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,collatz-conjecture,completed,3,7194,4537,0,3,175.8710451,0.002032696,1,2026-05-15T21:54:54Z,11731,7317.7056,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,complex-numbers,failed,4,16674,16055,0,4,271.0797608,0.003123562,0,2026-05-15T21:54:54Z,32729,11244.823199999999,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,connect,failed,0,0,0,0,0,900.0,0.03931428688,0,2026-05-15T21:54:54Z,0,141531.432768,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,crypto-square,failed,0,0,0,0,0,900.0,0.039317232,0,2026-05-15T21:54:54Z,0,141542.0352,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,custom-set,completed,4,8493,15095,0,4,239.0089524,0.002930145,1,2026-05-15T21:54:54Z,23588,10548.521999999999,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,darts,completed,3,6108,7979,0,3,121.6980493,0.001408168,1,2026-05-15T21:54:54Z,14087,5069.4048,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,diamond,failed,3,5718,17000,0,3,900.0,0.01898457593,0,2026-05-15T21:54:54Z,22718,68344.473348,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,difference-of-squares,completed,3,4533,6416,0,3,95.86191678,0.001115787,1,2026-05-15T21:54:54Z,10949,4016.8332,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,diffie-hellman,completed,3,5377,9670,0,3,147.224992,0.001703654,1,2026-05-15T21:54:54Z,15047,6133.1544,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,dnd-character,failed,3,8239,10825,0,3,900.0,0.01507716698,0,2026-05-15T21:54:54Z,19064,54277.801128,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,dominoes,failed,0,0,0,0,0,900.0,0.0393228196,0,2026-05-15T21:54:54Z,0,141562.15056,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,dot-dsl,failed,2,6703,10263,0,2,900.0,0.01509338469,0,2026-05-15T21:54:54Z,16966,54336.184883999995,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,eliuds-eggs,completed,3,6144,7357,0,3,112.2060909,0.001302507,1,2026-05-15T21:54:54Z,13501,4689.0252,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,error-handling,failed,4,7226,16424,0,4,257.3397148,0.002965216,0,2026-05-15T21:54:54Z,23650,10674.777600000001,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,etl,completed,3,5910,6991,0,3,107.7805912,0.001253265,1,2026-05-15T21:54:54Z,12901,4511.754,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,flatten-array,completed,3,4458,9500,0,3,142.9001703,0.001652546,1,2026-05-15T21:54:54Z,13958,5949.1656,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,flower-field,failed,4,15066,17791,0,4,300.2427819,0.003455115,0,2026-05-15T21:54:54Z,32857,12438.413999999999,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,food-chain,failed,0,0,0,0,0,900.0,0.03931746,0,2026-05-15T21:54:54Z,0,141542.856,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,forth,failed,0,0,0,0,0,900.0,0.039322861,0,2026-05-15T21:54:54Z,0,141562.2996,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,game-of-life,completed,4,8797,7580,0,4,117.1133773,0.00136813,1,2026-05-15T21:54:54Z,16377,4925.268,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,gigasecond,completed,3,8582,4280,0,3,68.31134582,0.000804889,1,2026-05-15T21:54:54Z,12862,2897.6004000000003,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,go-counting,failed,0,0,0,0,0,900.0,0.039321331,0,2026-05-15T21:54:54Z,0,141556.7916,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,grade-school,failed,4,11573,19522,0,4,442.0406482,0.005078446,0,2026-05-15T21:54:54Z,31095,18282.405600000002,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,grains,completed,3,5604,4433,0,3,67.71593642,0.000795668,1,2026-05-15T21:54:54Z,10037,2864.4048000000003,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,grep,failed,4,18603,20219,0,4,466.8976002,0.005368435,0,2026-05-15T21:54:54Z,38822,19326.366,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,hamming,completed,3,6283,4798,0,3,183.604218,0.002115732,1,2026-05-15T21:54:54Z,11081,7616.6352,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,hangman,failed,3,6892,8177,0,3,900.0,0.01464853528,0,2026-05-15T21:54:54Z,15069,52734.727008,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,hello-world,completed,3,3697,2625,0,3,39.49891901,0.000474398,1,2026-05-15T21:54:54Z,6322,1707.8328000000001,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,hexadecimal,completed,3,4278,12436,0,3,191.0878251,0.00220539,1,2026-05-15T21:54:54Z,16714,7939.404,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,high-scores,completed,4,8770,13410,0,4,212.7826061,0.002457553,1,2026-05-15T21:54:54Z,22180,8847.1908,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,house,completed,4,20989,13844,0,4,358.3350883,0.0041223,1,2026-05-15T21:54:54Z,34833,14840.279999999999,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,isbn-verifier,failed,2,4322,7793,0,2,900.0,0.01589416294,0,2026-05-15T21:54:54Z,12115,57218.986584000006,0,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,isogram,completed,3,3708,6706,0,3,98.44264507,0.001146796,1,2026-05-15T21:54:54Z,10414,4128.4656,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,killer-sudoku-helper,completed,4,19233,10529,0,4,179.3036237,0.00208088,1,2026-05-15T21:54:54Z,29762,7491.168,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,kindergarten-garden,completed,4,20711,17080,0,4,424.9964018,0.004882364,1,2026-05-15T21:54:54Z,37791,17576.5104,1,4,reflection
20260514-175701--reflection--qwen3_4b,20260514-175701--experiment,reflection,qwen3:4b,knapsack,completed,3,5935,12050,0,3,213.2472961,0.002455207,1,2026-05-15T21:54:54Z,17985,8838.7452,1,4,reflection
